Start Time,Stop Time,Duration,Type,MP3 File,Transcript File,Transcript
3670.24,3675.04,4.800000000000182,speech,speech_output_segment_252.mp3,speech_3670.txt,"[00:00.000 --> 00:03.080]  근데 왜 쓸데없이 이런 걸 선정하는지는 모르겠어요
[00:03.080 --> 00:04.800]  근데 음악들이 좋기 때문에"
3675.04,3677.42,2.380000000000109,music,music_output_segment_253.mp3,music_3675.txt,[00:00.000 --> 00:01.600]  으아아아
3677.42,3683.18,5.7599999999997635,speech,speech_output_segment_254.mp3,speech_3677.txt,"[00:00.000 --> 00:01.560]  저희들이 방송하고 있습니다
[00:01.560 --> 00:04.960]  자 오늘 30이 부터 출발합니다
[00:04.960 --> 00:05.720]  30이"
3683.18,3684.08,0.900000000000091,music,music_output_segment_255.mp3,music_3683.txt,[00:00.000 --> 00:02.000]  구독과 좋아요 부탁드려요!
3684.08,3686.6,2.519999999999982,speech,speech_output_segment_256.mp3,speech_3684.txt,[00:00.000 --> 00:02.460]  리조의 2019년 작품?
3686.6,3726.7,40.09999999999991,music,music_output_segment_257.mp3,music_3686.txt,[00:00.000 --> 00:04.200]  트로트 헐 Howl
3726.7,3861.6,134.9000000000001,music,music_output_segment_258.mp3,music_3726.txt,"[00:00.000 --> 00:30.000]  Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
[00:30.000 --> 01:00.000]  Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&
[01:00.000 --> 01:30.000]  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
[01:30.000 --> 02:00.000]  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
[02:00.000 --> 02:14.880]  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q"
3861.6,3867.16,5.559999999999945,speech,speech_output_segment_259.mp3,speech_3861.txt,"[00:00.000 --> 00:04.440]  아 리조의 true the heart 였습니다.
[00:04.440 --> 00:05.640]  2019년에"
3867.16,3869.4,2.2400000000002365,speech,speech_output_segment_260.mp3,speech_3867.txt,[00:00.000 --> 00:10.000]  싱글차트 1위에 올린 곡입니다.
3869.4,3874.24,4.839999999999691,speech,speech_output_segment_261.mp3,speech_3869.txt,"[00:00.000 --> 00:03.000]  원래는 2017년에 발매됐거든요.
[00:03.000 --> 00:04.840]  근데 전혀 주목받지 못하다가"
3874.24,3879.34,5.100000000000364,speech,speech_output_segment_262.mp3,speech_3874.txt,[00:00.000 --> 00:07.000]  그 동영상 왜 짧은 거 올리는 데 있잖아. 쇼트 폼이라고 부르죠.
3879.34,3881.72,2.3799999999996544,speech,speech_output_segment_263.mp3,speech_3879.txt,[00:00.000 --> 00:02.000]  쇼트폼 플랫폼이소
3881.72,3883.26,1.5400000000004184,speech,speech_output_segment_264.mp3,speech_3881.txt,[00:00.000 --> 00:02.000]  이 고기
3883.26,3885.78,2.519999999999982,speech,speech_output_segment_265.mp3,speech_3883.txt,[00:00.000 --> 00:10.000]  많이 사용되면서 인기가 올랐죠.
3885.78,3887.76,1.9800000000000182,speech,speech_output_segment_266.mp3,speech_3885.txt,[00:00.000 --> 00:02.000]  그래서 싱글자TV
3887.76,3889.22,1.4599999999995816,speech,speech_output_segment_267.mp3,speech_3887.txt,[00:00.000 --> 00:01.480]  음.. 이런 걸 이제
3889.22,3890.96,1.7400000000002365,speech,speech_output_segment_268.mp3,speech_3889.txt,[00:00.000 --> 00:02.000]  뒤늦게 히트하는 걸
3890.96,3894.7,3.7399999999997817,speech,speech_output_segment_269.mp3,speech_3890.txt,[00:00.000 --> 00:05.000]  슬리퍼 히트라고 얘기합니다.
3894.7,3898.4,3.700000000000273,speech,speech_output_segment_270.mp3,speech_3894.txt,[00:00.000 --> 00:03.640]  아 내용은 뭐 이별한 뒤에도 슬퍼하지 않고
3898.4,3901.4,3.0,speech,speech_output_segment_271.mp3,speech_3898.txt,[00:00.000 --> 00:03.000]  둘이 당당한 여성의 태도를
3901.4,3902.36,0.9600000000000364,speech,speech_output_segment_272.mp3,speech_3901.txt,[00:00.000 --> 00:02.000]  뷰사한
3902.36,3903.48,1.1199999999998909,speech,speech_output_segment_273.mp3,speech_3902.txt,[00:00.000 --> 00:02.000]  가사입니다.
3903.48,3907.88,4.400000000000091,speech,speech_output_segment_274.mp3,speech_3903.txt,[00:00.000 --> 00:06.200]  그래미에서 베스트 팝솔로 퍼포먼스 부분을 쇼그릇고요.
3907.88,3909.12,1.2399999999997817,speech,speech_output_segment_275.mp3,speech_3907.txt,[00:00.000 --> 00:02.000]  리조예
3909.12,3910.76,1.6400000000003274,speech,speech_output_segment_276.mp3,speech_3909.txt,[00:00.000 --> 00:02.000]  Truth Hearts
3910.76,3911.72,0.9599999999995816,speech,speech_output_segment_277.mp3,speech_3910.txt,[00:00.000 --> 00:02.000]  30일
3911.72,3914.36,2.6400000000003274,speech,speech_output_segment_278.mp3,speech_3911.txt,[00:00.000 --> 00:02.660]  최고의 이별노래 29위는
3914.36,3916.82,2.4600000000000364,speech,speech_output_segment_279.mp3,speech_3914.txt,[00:00.000 --> 00:02.000]  고티의 피쳐링 킴 브라우
3916.82,3921.04,4.2199999999998,speech,speech_output_segment_280.mp3,speech_3916.txt,[00:00.000 --> 00:04.240]  야 이거 벌써 이렇게 됐네 2011년 작품
3921.04,3923.4,2.3600000000001273,speech,speech_output_segment_281.mp3,speech_3921.txt,[00:00.000 --> 00:02.400]  Somebody that I used to know.
3923.4,3925.76,2.3600000000001273,speech,speech_output_segment_282.mp3,speech_3923.txt,[00:00.000 --> 00:10.000]  광고 주의에 듣겠습니다.
3925.76,3988.14,62.379999999999654,speech,speech_output_segment_283.mp3,speech_3925.txt,"[00:00.000 --> 00:02.000]  왜 가벼운 참치지?
[00:02.000 --> 00:04.000]  지방 낮춰? 가벼워서!
[00:04.000 --> 00:06.000]  웃뚜기 가벼운 참치!
[00:06.000 --> 00:08.000]  바로 먹어? 간편해서!
[00:08.000 --> 00:10.000]  웃뚜기 가벼운 참치! 단백질도 챙겨줘서!
[00:10.000 --> 00:12.000]  웃뚜기 가벼운 참치!
[00:12.000 --> 00:14.000]  든든하고? 맛있어서!
[00:14.000 --> 00:16.000]  웃뚜기 가벼운 참치!
[00:16.000 --> 00:18.000]  참치에 없던 가벼움! 웃뚜기 가벼운 참치!
[00:18.000 --> 00:20.000]  웃뚜기!
[00:20.000 --> 00:22.000]  마트에서 하얀 참치캔을 찾아보세요!
[00:22.000 --> 00:24.000]  지금 직장인에게 가장 필요한 능력은?
[00:24.000 --> 00:28.000]  인내력? 정보력! 기획력! 영업력!
[00:28.000 --> 00:30.000]  삼성금융연금력!
[00:30.000 --> 00:36.000]  삼성생명, 삼성화제, 삼성증권, 삼성자산운용이 함께 연금력을 만들어갑니다.
[00:36.000 --> 00:41.000]  삼성금융, 퇴직연금, 원금손실에 유의하시고, 자세한 내용은 삼성금융참조.
[00:41.000 --> 00:46.000]  저 아이유가 정착한 퇴직연금 하플. 우리 은행, 연금프렌즈.
[00:46.000 --> 00:50.000]  요즘 잘 나가는 퇴직연금이라 다들 넘어오는 중이거든요.
[00:50.000 --> 00:52.000]  우리로 넘어와요.
[00:52.000 --> 00:56.000]  퇴직연금의 A2G, 우리 은행, 연금프렌즈.
[00:56.000 --> 01:01.000]  투자전 설명청취, 상품 설명서, 약관펠독, 원금손실 발생 가능위 투자자 귀속."
3988.14,4006.54,18.40000000000009,music,music_output_segment_284.mp3,music_3988.txt,"[00:00.000 --> 00:04.000]  빨간 하얀 라면도 푸디버디움
[00:04.000 --> 00:08.000]  바삭 팡팡 치킨도 푸디버디움
[00:08.000 --> 00:12.000]  Everybody DDD 푸디버디움
[00:12.000 --> 00:15.000]  푸디버디 DDD 푸디버디움
[00:15.000 --> 00:18.000]  우리아이 인바친구 푸디버디"
4006.54,4011.72,5.179999999999836,speech,speech_output_segment_285.mp3,speech_4006.txt,"[00:00.000 --> 00:02.000]  안녕하세요. 윤종신입니다.
[00:02.000 --> 00:05.000]  이정아입니다. 탄탄한 네일을 위해 함께 들어볼까요?"
4011.72,4018.02,6.300000000000182,music,music_output_segment_286.mp3,music_4011.txt,[00:00.000 --> 00:06.320]  구독과 좋아요 부탁드립니다!
4018.02,4027.22,9.199999999999818,speech,speech_output_segment_287.mp3,speech_4018.txt,"[00:00.000 --> 00:02.800]  3등 연급은 탄탄한 신안은행 3등 연급
[00:02.800 --> 00:04.800]  투자전 3명 정치 3분 3면서 약관필도
[00:04.800 --> 00:06.400]  공급 순실 발생 가능 및 투자자 귀속
[00:06.400 --> 00:08.900]  IRP 수수료 최재 0.21% 이며 홈페이지 참고"
4027.22,4045.38,18.16000000000031,music,music_output_segment_288.mp3,music_4027.txt,[00:00.000 --> 00:18.080]  호텔식 샤브 밀폐 샤브홀데이
4045.38,4066.78,21.40000000000009,speech,speech_output_segment_289.mp3,speech_4045.txt,[00:00.000 --> 00:01.500]  사랑해
4066.78,4309.24,242.45999999999958,music,music_output_segment_290.mp3,music_4066.txt,"[00:30.000 --> 00:37.000]  I told myself that you were right for me
[00:37.000 --> 00:41.000]  But felt so lonely in your company
[00:41.000 --> 00:47.000]  But that was lovin' to make us still remember
[01:00.000 --> 01:11.000]  You can get addicted to a certain kind of sadness
[01:11.000 --> 01:18.000]  Like resignation to the end, always the end
[01:18.000 --> 01:22.000]  So when we found we could not make sense
[01:22.000 --> 01:26.000]  Well you said that we would still be friends
[01:26.000 --> 01:31.000]  But I admit that I was clueless that it was over
[01:34.000 --> 01:37.000]  But you didn't have to cut me off
[01:37.000 --> 01:42.000]  Bigger like a nail, I happened to know we were nothing
[01:42.000 --> 01:44.000]  I don't even need your love
[01:44.000 --> 01:48.000]  But you treat me like a stranger and I feel so rough
[01:48.000 --> 01:52.000]  No, you didn't have to stoop so low
[01:52.000 --> 01:56.000]  Heavy friends, collect your records and we'll change your number
[01:56.000 --> 01:59.000]  Kissin' I need that ball
[01:59.000 --> 02:03.000]  Now you're just somebody that I used to know
[02:07.000 --> 02:11.000]  Now you're just somebody that I used to know
[02:14.000 --> 02:18.000]  Now you're just somebody that I used to know
[02:22.000 --> 02:28.000]  You can get addicted to a certain kind of sadness
[02:28.000 --> 02:33.000]  Like resignation to the end, always the end
[02:33.000 --> 02:37.000]  So when we found we could not make sense
[02:37.000 --> 02:41.000]  Well you treat me like a stranger and I feel so rough
[02:41.000 --> 02:43.000]  No, you didn't have to cut me off
[02:43.000 --> 02:48.000]  Bigger than a nail, I happened to know we were nothing
[02:48.000 --> 02:52.000]  But I don't want to live that way
[02:52.000 --> 02:56.000]  We didn't learn to every word you say
[02:56.000 --> 02:58.000]  You said that you could let it go
[02:58.000 --> 03:00.000]  And I wouldn't catch you
[03:00.000 --> 03:03.000]  hung up on somebody that you used to know
[03:03.000 --> 03:06.000]  But you didn't have to cut me off
[03:06.000 --> 03:11.000]  Bigger than a nail, I happened to know we were nothing
[03:11.000 --> 03:13.000]  I don't even need your love
[03:13.000 --> 03:17.000]  But you treat me like a stranger and I feel so rough
[03:17.000 --> 03:21.000]  I didn't have to stop so long
[03:21.000 --> 03:25.000]  Having friends, collect your tickets and change your number
[03:25.000 --> 03:28.000]  Kissin' I need that ball
[03:28.000 --> 03:32.000]  Now you're just somebody that I used to know
[03:32.000 --> 03:35.000]  Somebody I used to know
[03:35.000 --> 03:39.000]  Somebody that I used to know
[03:39.000 --> 03:43.000]  Somebody I used to know
[03:43.000 --> 03:45.000]  Somebody I used to see
[03:45.000 --> 03:49.000]  Somebody that I used to know
[03:49.000 --> 03:52.000]  I used to know
[03:52.000 --> 03:56.000]  That I used to know
[03:56.000 --> 03:58.000]  I used to know
[03:58.000 --> 04:02.000]  Somebody"
4309.24,4311.4,2.1599999999998545,speech,speech_output_segment_291.mp3,speech_4309.txt,[00:00.000 --> 00:02.340]  아 29위
4311.4,4315.22,3.8200000000006185,speech,speech_output_segment_292.mp3,speech_4311.txt,"[00:00.000 --> 00:02.240]  곧 뒤에 피처링 킴브라,
[00:02.240 --> 00:03.840]  Somebody that I used to know."
4315.22,4317.76,2.5399999999999636,speech,speech_output_segment_293.mp3,speech_4315.txt,[00:00.000 --> 00:03.000]  2011년 작품입니다.
4317.76,4319.32,1.5599999999994907,speech,speech_output_segment_294.mp3,speech_4317.txt,
4319.32,4321.14,1.8200000000006185,speech,speech_output_segment_295.mp3,speech_4319.txt,[00:00.000 --> 00:02.000]  이게 좀...
4321.14,4322.9,1.7599999999993088,speech,speech_output_segment_296.mp3,speech_4321.txt,[00:00.000 --> 00:10.000]  브라질 음악의 고장.
4322.9,4326.56,3.660000000000764,speech,speech_output_segment_297.mp3,speech_4322.txt,[00:00.000 --> 00:05.500]  루이스봉파라고 있습니다. 루이스봉파에
4326.56,4328.92,2.3599999999996726,speech,speech_output_segment_298.mp3,speech_4326.txt,[00:00.000 --> 00:10.000]  1967년 곡.
4328.92,4330.3,1.3800000000001091,speech,speech_output_segment_299.mp3,speech_4328.txt,[00:00.000 --> 00:02.000]  세비야를
4330.3,4332.12,1.819999999999709,speech,speech_output_segment_300.mp3,speech_4330.txt,[00:00.000 --> 00:02.000]  샘플링에서 사용했죠
4332.12,4333.86,1.7399999999997817,speech,speech_output_segment_301.mp3,speech_4332.txt,[00:00.000 --> 00:10.000]  싱글차트 1위에 올랐고요.
4333.86,4335.62,1.7600000000002183,speech,speech_output_segment_302.mp3,speech_4333.txt,[00:00.000 --> 00:02.000]  영국에서도 1위
4335.62,4340.22,4.600000000000364,speech,speech_output_segment_303.mp3,speech_4335.txt,"[00:00.000 --> 00:02.960]  포티에 피쳐링 킴 브라,
[00:02.960 --> 00:04.880]  somebody that I used to know."
4340.22,4341.1,0.8800000000001091,speech,speech_output_segment_304.mp3,speech_4340.txt,[00:00.000 --> 00:10.000]  이십.
4341.1,4343.6,2.5,speech,speech_output_segment_305.mp3,speech_4341.txt,[00:00.000 --> 00:01.000]  구이
4343.6,4348.4,4.799999999999272,speech,speech_output_segment_306.mp3,speech_4343.txt,[00:00.000 --> 00:04.940]  75 makes us best break up songs of all time
4348.4,4350.2,1.800000000000182,speech,speech_output_segment_307.mp3,speech_4348.txt,[00:00.000 --> 00:01.760]  28위는
4350.2,4351.68,1.480000000000473,speech,speech_output_segment_308.mp3,speech_4350.txt,[00:00.000 --> 00:02.000]  오쇼예
4351.68,4353.14,1.4600000000000364,speech,speech_output_segment_309.mp3,speech_4351.txt,[00:00.000 --> 00:02.000]  바원입니다.
4353.14,4354.6,1.4600000000000364,speech,speech_output_segment_310.mp3,speech_4353.txt,[00:00.000 --> 00:10.000]  2천 4년 작품.
4354.6,4357.52,2.9200000000000728,speech,speech_output_segment_311.mp3,speech_4354.txt,"[00:00.000 --> 00:03.000]  번, 불태운 되는 거 아니에요?"
4357.52,4361.46,3.9399999999996,speech,speech_output_segment_312.mp3,speech_4357.txt,"[00:00.000 --> 00:02.380]  이미 관계가 끝났습니다.
[00:02.380 --> 00:03.880]  이 관계를 완전히 불태워버린..."
4361.46,4362.82,1.3599999999996726,speech,speech_output_segment_313.mp3,speech_4361.txt,[00:00.000 --> 00:01.120]  예
4362.82,4364.0,1.180000000000291,speech,speech_output_segment_314.mp3,speech_4362.txt,
4364.0,4366.22,2.2200000000002547,speech,speech_output_segment_315.mp3,speech_4364.txt,[00:00.000 --> 00:02.000]  그 정확하게
4366.22,4369.12,2.899999999999636,speech,speech_output_segment_316.mp3,speech_4366.txt,[00:00.000 --> 00:10.000]  밝혀진 건 없습니다만 이 당시에.
4369.12,4372.0,2.880000000000109,speech,speech_output_segment_317.mp3,speech_4369.txt,[00:00.000 --> 00:03.000]  TLC의 멤버
4372.0,4373.4400000000005,1.4400000000005093,speech,speech_output_segment_318.mp3,speech_4372.txt,[00:00.000 --> 00:02.000]  칠리하고
4373.4400000000005,4376.9800000000005,3.5399999999999636,speech,speech_output_segment_319.mp3,speech_4373.txt,[00:00.000 --> 00:03.600]  어슈가 연인관계였거든요?
4376.9800000000005,4378.24,1.2599999999993088,speech,speech_output_segment_320.mp3,speech_4376.txt,[00:00.000 --> 00:01.340]  그다지 헤어졌어요
4378.24,4381.26,3.0200000000004366,speech,speech_output_segment_321.mp3,speech_4378.txt,[00:00.000 --> 00:03.000]  이것에 관한 노래라고
4381.26,4384.34,3.0799999999999272,speech,speech_output_segment_322.mp3,speech_4381.txt,[00:00.000 --> 00:03.000]  사람들이 다 생각하는 거죠?
4384.34,4390.26,5.920000000000073,speech,speech_output_segment_323.mp3,speech_4384.txt,[00:00.000 --> 00:06.000]  뭐 저도 어디선가 이렇게 얘기했다는 것도 같고요
4390.26,4394.62,4.359999999999673,speech,speech_output_segment_324.mp3,speech_4390.txt,[00:00.000 --> 00:04.400]  뭐 영감을 얻은 곡이라는 그런 얘기도 했고요
4394.62,4397.0,2.380000000000109,speech,speech_output_segment_325.mp3,speech_4394.txt,"[00:00.000 --> 00:01.320]  음..
[00:01.320 --> 00:02.320]  어시한테 물어봐야지"
4397.0,4399.52,2.5200000000004366,speech,speech_output_segment_326.mp3,speech_4397.txt,"[00:00.000 --> 00:00.780]  ...
[00:01.560 --> 00:02.700]  자, 어수에!!"
4399.52,4402.78,3.259999999999309,speech,speech_output_segment_327.mp3,speech_4399.txt,[00:00.000 --> 00:03.300]  뻔히 28위. 27위는
4402.78,4405.2,2.4200000000000728,speech,speech_output_segment_328.mp3,speech_4402.txt,[00:00.000 --> 00:02.000]  1972년 작품
4405.2,4406.88,1.680000000000291,speech,speech_output_segment_329.mp3,speech_4405.txt,[00:00.000 --> 00:02.000]  엘비 스프레스리
4406.88,4408.14,1.2600000000002183,speech,speech_output_segment_330.mp3,speech_4406.txt,[00:00.000 --> 00:01.060]  Always
4408.14,4409.5,1.3599999999996726,speech,speech_output_segment_331.mp3,speech_4408.txt,[00:00.000 --> 00:01.580]  on my mind
4409.5,4412.82,3.319999999999709,speech,speech_output_segment_332.mp3,speech_4409.txt,[00:00.000 --> 00:03.320]  두고 부탁드리겠습니다. 먼저 28위 아쉬워
4412.82,4414.28,1.4600000000000364,speech,speech_output_segment_333.mp3,speech_4412.txt,[00:00.000 --> 00:01.000]  본
4414.28,4519.58,105.30000000000018,music,music_output_segment_334.mp3,music_4414.txt,"[00:00.000 --> 00:05.000]  But I don't understand why
[00:05.000 --> 00:09.000]  She's burning me to hold on to this
[00:09.000 --> 00:13.000]  I know this is something I gotta do
[00:13.000 --> 00:16.000]  But that don't mean I want to
[00:16.000 --> 00:19.000]  What I'm trying to say is that
[00:19.000 --> 00:22.000]  I love you I just
[00:22.000 --> 00:24.000]  I feel like this
[00:24.000 --> 00:26.000]  It's coming to an end
[00:26.000 --> 00:29.000]  And it's better for me to
[00:29.000 --> 00:31.000]  Let it go now
[00:31.000 --> 00:33.000]  And hold on and hurt you
[00:34.000 --> 00:36.000]  I gotta let it burn
[00:36.000 --> 00:38.000]  It's coming burn for me to say this
[00:38.000 --> 00:40.000]  It's coming from my heart
[00:40.000 --> 00:42.000]  It's been a long time coming
[00:42.000 --> 00:44.000]  But we didn't pin fell apart
[00:44.000 --> 00:46.000]  We really wanna work this out
[00:46.000 --> 00:48.000]  And I don't think it gonna change
[00:48.000 --> 00:50.000]  I do but you don't
[00:50.000 --> 00:53.000]  Think it's best we go our separate ways
[00:53.000 --> 00:54.000]  Yeah everyone
[00:54.000 --> 00:57.000]  I should stay at this relationship
[00:57.000 --> 00:59.000]  When I'm hurting baby
[00:59.000 --> 01:01.000]  I ain't happy baby
[01:01.000 --> 01:03.000]  Cause there's so many other things
[01:03.000 --> 01:05.000]  I gotta deal with
[01:05.000 --> 01:08.000]  I think that you should
[01:08.000 --> 01:09.000]  Let it burn
[01:09.000 --> 01:11.000]  When you're feeling the same
[01:11.000 --> 01:13.000]  And your body don't want you
[01:13.000 --> 01:15.000]  You know I gotta let it go
[01:15.000 --> 01:18.000]  Cause the body ain't jumping like it used to
[01:18.000 --> 01:19.000]  Oh no
[01:19.000 --> 01:20.000]  If you know that's not true
[01:20.000 --> 01:22.000]  Let it burn
[01:22.000 --> 01:24.000]  Let it burn
[01:24.000 --> 01:26.000]  Gotta let it burn
[01:26.000 --> 01:28.000]  You know it's best for yourself
[01:28.000 --> 01:29.000]  But you
[01:29.000 --> 01:31.000]  Ain't the thought of a being
[01:31.000 --> 01:32.000]  With someone else
[01:32.000 --> 01:34.000]  But you know that it's over
[01:34.000 --> 01:36.000]  Let it burn
[01:36.000 --> 01:38.000]  Let it burn
[01:38.000 --> 01:40.000]  Let it burn
[01:40.000 --> 01:42.000]  Gonna let it burn
[01:42.000 --> 01:44.000]  Got somebody here but I want you
[01:44.000 --> 01:45.000]  Cause the feeling"
4519.58,4523.08,3.5,speech,speech_output_segment_335.mp3,speech_4519.txt,"[00:00.000 --> 00:00.860]  NAME THE SAME
[00:00.860 --> 00:02.100]  FIND MYSELF DOLLIN' HER
[00:02.100 --> 00:02.900]  YO NAME
[00:02.900 --> 00:03.500]  NAME THIS TIME IN D"
4523.08,4536.38,13.300000000000182,music,music_output_segment_336.mp3,music_4523.txt,[00:00.000 --> 00:13.320]  구독과 좋아요 부탁드립니다!
